"pair_id","dataset","source_id","trait","canonical_trait_id","tier","outcome_id","outcome_ancestry","analysis_role","effect_scale","harmonised_snps","pair_harmonisation_status","family","eligible","eligibility_frozen"
"reverse|GCST90671091","ed_2025_eur_reverse_exposure","GCST90671091","Gut microbiome species abundance (QAKW01 sp003343605, GCA_003343605.1)","taxon:qakw01 sp003343605","primary","GCST90671091","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671092","ed_2025_eur_reverse_exposure","GCST90671092","Gut microbiome species presence (QALR01 sp900552255, GCA_900552255.1)","taxon:qalr01 sp900552255","primary","GCST90671092","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671093","ed_2025_eur_reverse_exposure","GCST90671093","Gut microbiome species presence (QAMM01 sp003150405, GCA_003150405.1)","taxon:qamm01 sp003150405","primary","GCST90671093","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671094","ed_2025_eur_reverse_exposure","GCST90671094","Gut microbiome species presence (QAMM01 sp902766785, GCA_902766785.1)","taxon:qamm01 sp902766785","primary","GCST90671094","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671095","ed_2025_eur_reverse_exposure","GCST90671095","Gut microbiome species presence (QANA01 sp900554725, GCA_900554725.1)","taxon:qana01 sp900554725","primary","GCST90671095","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671096","ed_2025_eur_reverse_exposure","GCST90671096","Gut microbiome species presence (RGIG4076 sp905198155, GCA_905198155.1)","taxon:rgig4076 sp905198155","primary","GCST90671096","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671097","ed_2025_eur_reverse_exposure","GCST90671097","Gut microbiome species abundance (Solibaculum mannosilyticum, GCF_015140235.1)","taxon:solibaculum mannosilyticum","primary","GCST90671097","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671098","ed_2025_eur_reverse_exposure","GCST90671098","Gut microbiome species presence (UBA3818 sp904397845, GCA_904397845.1)","taxon:uba3818 sp904397845","primary","GCST90671098","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671099","ed_2025_eur_reverse_exposure","GCST90671099","Gut microbiome species presence (UBA866 sp904384225, GCA_904384225.1)","taxon:uba866 sp904384225","primary","GCST90671099","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671100","ed_2025_eur_reverse_exposure","GCST90671100","Gut microbiome species presence (UMGS1591 sp905198295, GCA_905198295.1)","taxon:umgs1591 sp905198295","primary","GCST90671100","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671101","ed_2025_eur_reverse_exposure","GCST90671101","Gut microbiome species presence (UMGS1766 sp900554855, GCA_900554855.1)","taxon:umgs1766 sp900554855","primary","GCST90671101","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671102","ed_2025_eur_reverse_exposure","GCST90671102","Gut microbiome species presence (UMGS882 sp900757905, GCA_900757905.1)","taxon:umgs882 sp900757905","primary","GCST90671102","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671103","ed_2025_eur_reverse_exposure","GCST90671103","Gut microbiome species presence (Parachristensenella hMGS.04635, )","taxon:parachristensenella hmgs.04635,","primary","GCST90671103","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671104","ed_2025_eur_reverse_exposure","GCST90671104","Gut microbiome species presence (UBA7185 hMGS.04654, )","taxon:uba7185 hmgs.04654,","primary","GCST90671104","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671105","ed_2025_eur_reverse_exposure","GCST90671105","Gut microbiome species presence (Gallacutalibacter A hMGS.04728, )","taxon:gallacutalibacter a hmgs.04728,","primary","GCST90671105","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671106","ed_2025_eur_reverse_exposure","GCST90671106","Gut microbiome species presence (Aphodoplasma hMGS.04788, )","taxon:aphodoplasma hmgs.04788,","primary","GCST90671106","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671107","ed_2025_eur_reverse_exposure","GCST90671107","Gut microbiome species presence (UBA7185 hMGS.04790, )","taxon:uba7185 hmgs.04790,","primary","GCST90671107","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671108","ed_2025_eur_reverse_exposure","GCST90671108","Gut microbiome species presence (CAKTXU01 hMGS.04791, )","taxon:caktxu01 hmgs.04791,","primary","GCST90671108","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671109","ed_2025_eur_reverse_exposure","GCST90671109","Gut microbiome species presence (UMGS1623 hMGS.04797, )","taxon:umgs1623 hmgs.04797,","primary","GCST90671109","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671110","ed_2025_eur_reverse_exposure","GCST90671110","Gut microbiome species presence (Fumia hMGS.04802, )","taxon:fumia hmgs.04802,","primary","GCST90671110","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671111","ed_2025_eur_reverse_exposure","GCST90671111","Gut microbiome species presence (Ruminococcaceae hMGS.05315, )","taxon:ruminococcaceae hmgs.05315,","primary","GCST90671111","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671112","ed_2025_eur_reverse_exposure","GCST90671112","Gut microbiome species presence (Merdiplasma hMGS.05331, )","taxon:merdiplasma hmgs.05331,","primary","GCST90671112","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671113","ed_2025_eur_reverse_exposure","GCST90671113","Gut microbiome species presence (Lawsonibacter hMGS.05355, )","taxon:lawsonibacter hmgs.05355,","primary","GCST90671113","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671114","ed_2025_eur_reverse_exposure","GCST90671114","Gut microbiome species presence (Agathobaculum hMGS.05437, )","taxon:agathobaculum hmgs.05437,","primary","GCST90671114","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671115","ed_2025_eur_reverse_exposure","GCST90671115","Gut microbiome species presence (Lawsonibacter hMGS.05443, )","taxon:lawsonibacter hmgs.05443,","primary","GCST90671115","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671116","ed_2025_eur_reverse_exposure","GCST90671116","Gut microbiome species presence (Lawsonibacter hMGS.05444, )","taxon:lawsonibacter hmgs.05444,","primary","GCST90671116","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671117","ed_2025_eur_reverse_exposure","GCST90671117","Gut microbiome species presence (RGIG7265 hMGS.05468, )","taxon:rgig7265 hmgs.05468,","primary","GCST90671117","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671118","ed_2025_eur_reverse_exposure","GCST90671118","Gut microbiome species presence (Pullichristensenella hMGS.05500, )","taxon:pullichristensenella hmgs.05500,","primary","GCST90671118","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671119","ed_2025_eur_reverse_exposure","GCST90671119","Gut microbiome species presence (Avispirillum hMGS.05502, )","taxon:avispirillum hmgs.05502,","primary","GCST90671119","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671120","ed_2025_eur_reverse_exposure","GCST90671120","Gut microbiome species presence (Dysosmobacter hMGS.05507, )","taxon:dysosmobacter hmgs.05507,","primary","GCST90671120","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671121","ed_2025_eur_reverse_exposure","GCST90671121","Gut microbiome species presence (Flavonifractor hMGS.05537, )","taxon:flavonifractor hmgs.05537,","primary","GCST90671121","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671122","ed_2025_eur_reverse_exposure","GCST90671122","Gut microbiome species abundance (Pullichristensenella hMGS.05548, )","taxon:pullichristensenella hmgs.05548,","primary","GCST90671122","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671123","ed_2025_eur_reverse_exposure","GCST90671123","Gut microbiome species presence (Intestinimonas hMGS.05574, )","taxon:intestinimonas hmgs.05574,","primary","GCST90671123","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671124","ed_2025_eur_reverse_exposure","GCST90671124","Gut microbiome species presence (JAHZGC01 hMGS.05639, )","taxon:jahzgc01 hmgs.05639,","primary","GCST90671124","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671125","ed_2025_eur_reverse_exposure","GCST90671125","Gut microbiome species presence (Ventricola intestinavium, GCA_018715105.1)","taxon:ventricola intestinavium","primary","GCST90671125","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671126","ed_2025_eur_reverse_exposure","GCST90671126","Gut microbiome species presence (Ventrimonas sp900555625, GCA_020686985.1)","taxon:ventrimonas sp900555625","primary","GCST90671126","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671127","ed_2025_eur_reverse_exposure","GCST90671127","Gut microbiome species presence (Prevotella copri hMGS.05753, )","taxon:prevotella copri hmgs.05753,","primary","GCST90671127","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671128","ed_2025_eur_reverse_exposure","GCST90671128","Gut microbiome species presence (Wujia chipingensis, GCF_014337155.1)","taxon:wujia chipingensis","primary","GCST90671128","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671129","ed_2025_eur_reverse_exposure","GCST90671129","Gut microbiome species presence (Collinsella aerofaciens hMGS.05755, )","taxon:collinsella aerofaciens hmgs.05755,","primary","GCST90671129","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671130","ed_2025_eur_reverse_exposure","GCST90671130","Gut microbiome species abundance (Faecalibacterium longum, GCF_020687245.1)","taxon:faecalibacterium longum","primary","GCST90671130","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671131","ed_2025_eur_reverse_exposure","GCST90671131","Gut microbiome species abundance (Lachnospira rogosae, GCA_900112995.1)","taxon:lachnospira rogosae","primary","GCST90671131","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671132","ed_2025_eur_reverse_exposure","GCST90671132","Gut microbiome species presence (Veillonella parvula hMGS.05759, )","taxon:veillonella parvula hmgs.05759,","primary","GCST90671132","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671133","ed_2025_eur_reverse_exposure","GCST90671133","Gut microbiome species abundance (Faecalibacterium duncaniae, GCF_010509575.1)","taxon:faecalibacterium duncaniae","primary","GCST90671133","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671134","ed_2025_eur_reverse_exposure","GCST90671134","Gut microbiome species presence (CAG-302 sp934162325, GCA_934162325.1)","taxon:cag-302 sp934162325","primary","GCST90671134","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671135","ed_2025_eur_reverse_exposure","GCST90671135","Gut microbiome species abundance (Vescimonas coprocola, GCF_018408575.1)","taxon:vescimonas coprocola","primary","GCST90671135","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671136","ed_2025_eur_reverse_exposure","GCST90671136","Gut microbiome species presence (Vescimonas sp000435555, GCA_000435555.1)","taxon:vescimonas sp000435555","primary","GCST90671136","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671137","ed_2025_eur_reverse_exposure","GCST90671137","Gut microbiome species presence (Anaerotardibacter sp000436075, GCA_000436075.1)","taxon:anaerotardibacter sp000436075","primary","GCST90671137","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671138","ed_2025_eur_reverse_exposure","GCST90671138","Gut microbiome species presence (Pseudoruminococcus massiliensis, GCF_900291955.1)","taxon:pseudoruminococcus massiliensis","primary","GCST90671138","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671139","ed_2025_eur_reverse_exposure","GCST90671139","Gut microbiome species abundance (Actinomyces graevenitzii hMGS.05799, )","taxon:actinomyces graevenitzii hmgs.05799,","primary","GCST90671139","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671140","ed_2025_eur_reverse_exposure","GCST90671140","Gut microbiome species presence (Anaerotardibacter sp000435675, GCA_000435675.1)","taxon:anaerotardibacter sp000435675","primary","GCST90671140","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671141","ed_2025_eur_reverse_exposure","GCST90671141","Gut microbiome species presence (Vescimonas sp001916855, GCA_018228685.1)","taxon:vescimonas sp001916855","primary","GCST90671141","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671142","ed_2025_eur_reverse_exposure","GCST90671142","Gut microbiome species abundance (Hominisplanchenecus faecis, GCF_020687205.1)","taxon:hominisplanchenecus faecis","primary","GCST90671142","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671143","ed_2025_eur_reverse_exposure","GCST90671143","Gut microbiome species presence (Faecalibacterium hattorii, GCF_003287455.1)","taxon:faecalibacterium hattorii","primary","GCST90671143","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
